pc1,pc2,cluster
0.41288797378360914,-1.4696950915997335,1
0.03964422499465544,0.4890628526390143,1
0.03419688547796796,-1.5231972638013345,1
1.3293464841436542,0.6812721648245589,1
-0.6137806820563046,1.7488010280143038,0
-1.0097709189501636,-0.060691923221640444,0
-0.6890190159501688,0.4805724802752172,0
-0.19423816279030698,-0.33083152570738256,0
-1.1189841358535932,1.707303137525943,0
1.7425337955296072,0.23256145538675266,1
-0.5420015546547867,1.3298524478393423,0
-0.5383765524406128,0.19996438029351146,0
-0.2583519759527973,-1.6166362108901384,1
0.12466432905516533,0.650459357793402,0
-0.8937154407337142,-1.1930947723639307,1
-0.34293902878745114,-0.562647616162375,1
0.0010105223351913454,-1.205047659215302,1
1.023028658488951,1.1663882756575445,0
0.3478946385663268,1.2293383804811502,0
-0.5912091893831741,-1.6129563864589764,1
-0.35566173235558124,1.0098929927619276,0
0.2723273524441865,-0.5227050906856318,1
-0.7584542415101998,2.23270183229276,0
1.1468241667813157,0.7955571470353897,0
1.2813308926387115,-0.13697868034708338,1
-1.1017225346838961,1.3449242673978525,0
-1.3149431771800275,0.8919383305180006,0
-0.7018990866865609,-1.55904148035001,1
-0.6895533769462728,0.2613333206115334,0
0.5871538583178348,1.2875019462453714,0
0.9904254807451702,-2.3058765644676806,1
-1.1087004573538417,0.06518538201994678,0
0.7795237028577671,1.0985450485214718,0
-0.3022788735855062,0.0392594255676809,0
0.44130673523901814,0.2570478423505855,1
-1.5706591755841797,0.1438950019859517,0
-0.339342812736318,-1.3624515843898506,1
-0.7658467981687926,1.4524019412350746,0
-1.529003731526644,0.7756627582823641,0
0.6523968704546325,-0.36495600629134006,1
-1.7666682619607974,0.6351669248921176,0
2.0525697040511135,-0.3824559640168728,1
1.5344956053597443,0.4595135052441468,1
-1.0958798160551841,0.7011438136892995,0
1.1795477458444474,-0.547168069019237,1
-0.5142933045007209,-1.5938654237485634,1
0.4043255716113328,0.6538232879995058,0
-0.10264349911384943,0.9125322588156537,0
0.013156254071494192,0.6697375046997401,0
-0.8599348371085686,-0.28951758363847674,0
-0.3039319568210264,0.5397085287326975,1
0.45382809951251996,-1.617965818542137,1
1.244812497632711,0.7195390279286189,1
-1.4468805471262136,-0.7542748105306453,0
-1.502436856893985,0.2571835529913981,0
1.8718789290615754,0.93422786540997,1
0.44338375900213534,-1.1953307315313628,1
1.1619737002821269,1.0386647547091317,0
-0.18059962064811297,0.2145083767102136,0
-1.0196395245614314,0.0872531634178848,0
-2.027311171382255,-0.383722567607186,0
-0.7332513677567721,-0.902379564418108,1
1.389209897233115,-2.260185487323163,1
-0.2855918721898815,0.43546924284933314,0
-0.46537921197053717,2.011029971541446,0
0.8418300825316808,-0.6007107756891548,1
-1.1251236269963285,-0.8712859720546291,1
-0.6376021622563139,-1.4776430976696084,1
-0.0230427348063856,1.328215693028183,0
-1.2701272830153734,-0.6884290025317087,0
0.6891658715525082,0.2091882633759685,1
1.028182295516042,-0.2949683052275396,1
0.24342985963060731,1.141750400931517,0
-0.16463513958041662,-0.11242484361721874,0
-0.3066542033656162,0.19280285539470557,0
1.4651850498934287,0.29642606871761273,1
2.216131645902161,0.3879679558037189,1
0.9459227602716899,-0.18211809275776578,1
-0.02187962086222915,-0.7853042676655485,1
-1.1096889795755405,-0.9961913476396506,0
0.380002891874578,0.511400569209267,1
-0.24017196853282136,-1.6969191045367642,1
1.610307861695581,-0.4503187588352154,1
-1.5576721400544338,1.1809073145209485,0
-0.333977753503509,-1.3716016521450736,1
-1.7815170981183746,0.005654699653435234,0
1.1390223293454775,0.5142518383932801,1
-0.13375687611371864,-1.0398631902621331,1
-0.4755816244357744,1.2825005545835007,0
0.7838852816893207,0.443330004720699,1
-0.47065114836869154,-0.8933133262800613,1
-0.5676860837603769,-0.21040796326713543,0
-2.472005608824284,0.20788985409888094,0
-0.7335066958238701,2.0135762106093553,0
0.10019508424834038,-1.444263332739897,1
0.808159281097127,-2.0210281580896976,1
-2.118411054225922,0.6534413652187158,0
0.15371537027223903,0.7028807544836466,0
-0.4360373921853416,-0.07066310312373648,1
-0.8422038521694776,-1.6528604988333617,1
0.4605214329568901,0.8428055092330261,0
-0.7736653724527138,0.12634783012902626,0
-0.49275111822551104,0.24138177645839226,0
-0.7488019430133983,0.5063162685422467,0
0.5143430049491104,1.7066701524183874,0
0.5420280947394693,-2.2316823517857722,1
0.10574651007415004,-0.13580520957274556,1
0.06561593044288029,-0.32759859487353177,1
-0.2552513866117551,-0.2588483733685843,1
-1.351814937698249,0.09014841440711108,0
0.993560815121443,1.1898258994190225,0
-2.1449866471308,-0.745960925590979,0
-0.29279838166070915,0.3612606089708468,0
2.171038548908164,0.17071407287761084,1
0.302705220992029,0.756969220676248,1
-1.9727251796073118,-0.8292451163300609,0
-0.09859689670731658,0.837910868700723,0
-2.1036387057383474,-0.40706857494192966,0
-0.730776714505615,1.24024719042368,0
-0.05975226389078648,0.8632886861126654,1
-1.0413322070740016,-0.09801331958614104,0
-0.5365943510359572,-0.4855977382268485,0
0.5212842339036415,-0.47303034286500334,1
1.135973264116898,-0.6377449016646874,1
0.16606618711117016,-0.39347588444724013,1
-1.5993765784757032,-0.8247997036532528,0
0.3743143552672904,0.867924775156669,0
-1.0690617761651462,-0.1998430479410547,0
-1.2427107964956698,-0.5023230036915959,0
0.06812050429316227,0.49783128573310526,1
-0.04134417255008298,-0.17461597836586207,1
0.8311863873889447,1.464183681774707,0
-0.6757034588663359,0.5077102427028891,0
2.006713249276141,0.7646124878418316,1
0.0932810029468123,-0.6327809028221657,1
0.30215468021384695,-0.08482716857845658,1
-0.49925156633810625,-0.5142519544454672,1
-0.2271467615985294,1.519716892496984,0
-0.9632150492622827,-0.6090180921836755,1
1.7882934430445714,-0.4170437828860815,1
1.9848517649751727,0.6863865465631135,1
-0.7405985093938654,0.07814542442781679,0
-0.632723381199627,-0.5037500364916871,0
0.5737786815283459,-2.154989772744979,1
0.5106641581420672,-0.5244568616967744,1
-1.1113443553586224,-0.732231522418104,1
-0.8151595851408883,-0.3749383747404048,0
1.1860333863728458,0.11236131331013868,1
0.11058837521305578,0.27296971144365423,1
1.6622317985923092,-0.7418100633236003,1
1.2539996171893195,-1.1013190722221693,1
0.8007554591987003,0.20900596650430198,1
-1.8814825946222475,1.1815002687424239,0
-0.6717695003040864,-1.1046908528345343,1
-1.6906368840278747,-1.1210408902869864,1
2.13868679310019,0.5635085055752962,1
0.33225700882837866,0.6527218562341066,0
0.2776933974167556,-1.1482405660982973,1
